"No.","Time","Source","Destination","Protocol","Length","Info"
"5386","29.706205399","216.58.207.214","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=654584"
"5387","29.706277484","216.58.207.214","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=654584"
"5388","29.706352104","216.58.207.214","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=654584"
"5389","29.706433216","216.58.207.214","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=654584"
"5390","29.706692413","216.58.207.214","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=654584"
"5391","29.706755080","216.58.207.214","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=654584"
"5392","29.706832455","216.58.207.214","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=654584"
"5393","29.706911353","216.58.207.214","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=654584"
"5394","29.706999649","216.58.207.214","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=654584"
"5395","29.707076623","216.58.207.214","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=654584"
"5396","29.707146254","216.58.207.214","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=654584"
"5397","29.707240511","216.58.207.214","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=654584"
"5398","29.707326432","216.58.207.214","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=654584"
"5399","29.707326542","216.58.207.214","10.0.2.15","QUIC","354","Protected Payload (KP0), DCID=654584"
"5400","29.708294989","142.250.74.161","10.0.2.15","QUIC","658","Protected Payload (KP0), DCID=b001ec"
"5401","29.708295119","142.250.74.161","10.0.2.15","QUIC","166","Protected Payload (KP0), DCID=b001ec"
"5402","29.708347878","142.250.74.78","10.0.2.15","TLSv1.3","668","Application Data, Application Data"
"5403","29.708726218","10.0.2.15","216.58.207.214","QUIC","75","Protected Payload (KP0), DCID=fac4cf469e476fcc"
"5404","29.709006463","10.0.2.15","142.250.74.174","QUIC","80","Protected Payload (KP0), DCID=e718abbf3e4b8209"
"5405","29.710181317","10.0.2.15","142.250.74.161","QUIC","73","Protected Payload (KP0), DCID=ec8b5152e4e2b52a"
"5406","29.711170502","10.0.2.15","142.250.74.78","TLSv1.3","78","Application Data"
"5407","29.711212030","10.0.2.15","142.250.74.78","TCP","54","38786  >  443 [FIN, ACK] Seq=793 Ack=7441 Win=63000 Len=0"
"5408","29.711344198","142.250.74.78","10.0.2.15","TLSv1.3","85","Application Data"
"5409","29.711344629","142.250.74.78","10.0.2.15","TCP","60","443  >  38786 [ACK] Seq=7472 Ack=793 Win=65535 Len=0"
"5410","29.711344689","142.250.74.78","10.0.2.15","TCP","60","443  >  38786 [ACK] Seq=7472 Ack=794 Win=65535 Len=0"
"5411","29.711406074","10.0.2.15","142.250.74.78","TCP","54","38786  >  443 [RST] Seq=769 Win=0 Len=0"
"5412","29.711440178","10.0.2.15","142.250.74.78","TCP","54","38786  >  443 [RST] Seq=793 Win=0 Len=0"
"5413","29.711449456","10.0.2.15","142.250.74.78","TCP","54","38786  >  443 [RST] Seq=794 Win=0 Len=0"
"5414","29.711534836","142.250.74.78","10.0.2.15","TCP","60","443  >  38786 [RST, ACK] Seq=4176823295 Ack=793 Win=0 Len=0"
"5415","29.711534946","142.250.74.78","10.0.2.15","TCP","60","443  >  38786 [RST, ACK] Seq=4176823295 Ack=794 Win=0 Len=0"
"5416","29.712283300","142.250.74.161","10.0.2.15","QUIC","77","Protected Payload (KP0), DCID=b001ec"
"5417","29.714104416","142.250.74.161","10.0.2.15","QUIC","1395","Protected Payload (KP0), DCID=b001ec"
"5418","29.714302607","142.250.74.161","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=b001ec"
"5419","29.714348183","142.250.74.161","10.0.2.15","QUIC","1188","Protected Payload (KP0), DCID=b001ec"
"5420","29.714436659","142.250.74.161","10.0.2.15","QUIC","1395","Protected Payload (KP0), DCID=b001ec"
"5421","29.714828514","10.0.2.15","142.250.74.161","QUIC","79","Protected Payload (KP0), DCID=ec8b5152e4e2b52a"
"5422","29.716233549","142.250.74.161","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=b001ec"
"5423","29.716279355","142.250.74.161","10.0.2.15","QUIC","1395","Protected Payload (KP0), DCID=b001ec"
"5424","29.716437261","10.0.2.15","142.250.74.161","QUIC","79","Protected Payload (KP0), DCID=ec8b5152e4e2b52a"
"5425","29.716859914","142.250.74.161","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=b001ec"
"5426","29.716860034","142.250.74.161","10.0.2.15","QUIC","1274","Protected Payload (KP0), DCID=b001ec"
"5427","29.717482362","10.0.2.15","80.232.93.182","DNS","75","Standard query 0xe2ef A www.gstatic.com"
"5428","29.717494344","10.0.2.15","142.250.74.161","QUIC","73","Protected Payload (KP0), DCID=ec8b5152e4e2b52a"
"5429","29.717500496","10.0.2.15","80.232.93.182","DNS","75","Standard query 0x4fe9 AAAA www.gstatic.com"
"5430","29.718216659","142.250.74.161","10.0.2.15","QUIC","1395","Protected Payload (KP0), DCID=b001ec"
"5431","29.718276281","142.250.74.161","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=b001ec"
"5432","29.718507074","142.250.74.161","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=b001ec"
"5433","29.718507204","142.250.74.161","10.0.2.15","QUIC","224","Protected Payload (KP0), DCID=b001ec"
"5434","29.718598395","142.250.74.161","10.0.2.15","QUIC","1395","Protected Payload (KP0), DCID=b001ec"
"5435","29.718598525","142.250.74.161","10.0.2.15","QUIC","488","Protected Payload (KP0), DCID=b001ec"
"5436","29.718603274","10.0.2.15","142.250.74.161","QUIC","79","Protected Payload (KP0), DCID=ec8b5152e4e2b52a"
"5437","29.718832444","10.0.2.15","142.250.74.161","QUIC","78","Protected Payload (KP0), DCID=ec8b5152e4e2b52a"
"5438","29.721347802","80.232.93.182","10.0.2.15","DNS","91","Standard query response 0xe2ef A www.gstatic.com A 142.250.74.67"
"5439","29.721348063","142.250.74.78","10.0.2.15","QUIC","657","Protected Payload (KP0), DCID=0cc632"
"5440","29.721348123","80.232.93.182","10.0.2.15","DNS","103","Standard query response 0x4fe9 AAAA www.gstatic.com AAAA 2a00:1450:400f:802::2003"
"5441","29.721348173","142.250.74.78","10.0.2.15","QUIC","166","Protected Payload (KP0), DCID=0cc632"
"5442","29.721548779","10.0.2.15","142.250.74.78","QUIC","113","Protected Payload (KP0), DCID=e6c3a0e172924534"
"5443","29.722758318","10.0.2.15","142.250.74.67","QUIC","1399","0-RTT, DCID=e7ae46dd022131e1, SCID=a41570"
"5444","29.730863541","142.250.74.161","10.0.2.15","QUIC","68","Protected Payload (KP0), DCID=b001ec"
"5445","29.732262105","142.250.74.161","10.0.2.15","QUIC","68","Protected Payload (KP0), DCID=b001ec"
"5446","29.740325359","142.250.74.78","10.0.2.15","QUIC","84","Protected Payload (KP0)"
"5447","29.740442589","10.0.2.15","142.250.74.78","QUIC","113","Protected Payload (KP0), DCID=e6c3a0e172924534"
"5448","29.748112315","142.250.74.67","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=a41570"
"5449","29.748112636","142.250.74.67","10.0.2.15","QUIC","657","Protected Payload (KP0), DCID=a41570"
"5450","29.749459322","10.0.2.15","142.250.74.67","QUIC","156","Protected Payload (KP0), DCID=e7ae46dd022131e1"
"5451","29.754934011","142.250.74.78","10.0.2.15","QUIC","84","Protected Payload (KP0)"
"5452","29.754934251","142.250.74.174","10.0.2.15","QUIC","70","Protected Payload (KP0), DCID=32ab09"
"5453","29.755090845","10.0.2.15","142.250.74.78","QUIC","113","Protected Payload (KP0), DCID=e6c3a0e172924534"
"5454","29.767631869","142.250.74.67","10.0.2.15","QUIC","69","Protected Payload (KP0), DCID=a41570"
"5455","29.768452598","142.250.74.67","10.0.2.15","QUIC","165","Protected Payload (KP0), DCID=a41570"
"5456","29.783236809","10.0.2.15","80.232.93.182","DNS","95","Standard query 0xbaaa A suggestqueries-clients6.youtube.com"
"5457","29.783266134","10.0.2.15","80.232.93.182","DNS","95","Standard query 0x7da8 AAAA suggestqueries-clients6.youtube.com"
"5458","29.789457267","10.0.2.15","142.250.74.67","QUIC","74","Protected Payload (KP0), DCID=e7ae46dd022131e1"
"5459","29.912887770","80.232.93.182","10.0.2.15","DNS","111","Standard query response 0xbaaa A suggestqueries-clients6.youtube.com A 142.250.74.46"
"5460","29.912888050","80.232.93.182","10.0.2.15","DNS","123","Standard query response 0x7da8 AAAA suggestqueries-clients6.youtube.com AAAA 2a00:1450:400f:801::200e"
"5461","29.913941627","10.0.2.15","142.250.74.46","QUIC","1399","Initial, DCID=efb9b421bf60a60f08b1, SCID=153de2, PKN: 0, CRYPTO"
"5462","29.914154015","10.0.2.15","142.250.74.46","QUIC","1399","Initial, DCID=4dd31e0c1c009996, SCID=0d06a5, PKN: 0, CRYPTO"
"5463","29.914301261","10.0.2.15","142.250.74.46","TCP","74","48626  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3589498163 TSecr=0 WS=128"
"5464","29.930002472","142.250.74.46","10.0.2.15","TCP","60","443  >  48626 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"5465","29.930050823","10.0.2.15","142.250.74.46","TCP","54","48626  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"5466","29.930120694","142.250.74.46","10.0.2.15","QUIC","1399","Initial, DCID=0d06a5, SCID=edd31e0c1c009996, PKN: 1, ACK, CRYPTO, PADDING"
"5467","29.930120824","142.250.74.46","10.0.2.15","QUIC","1399","Initial, DCID=153de2, SCID=efb9b421bf60a60f, PKN: 1, ACK, CRYPTO, PADDING"
"5468","29.930732201","10.0.2.15","142.250.74.46","QUIC","82","Handshake, DCID=edd31e0c1c009996, SCID=0d06a5"
"5469","29.931164091","10.0.2.15","142.250.74.46","QUIC","82","Handshake, DCID=efb9b421bf60a60f, SCID=153de2"
"5470","29.932462697","10.0.2.15","142.250.74.46","TLSv1.3","571","Client Hello (SNI=suggestqueries-clients6.youtube.com)"
"5471","29.932606908","142.250.74.46","10.0.2.15","TCP","60","443  >  48626 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"5472","29.938249702","142.250.74.46","10.0.2.15","QUIC","1399","Handshake, DCID=153de2, SCID=efb9b421bf60a60f"
"5473","29.938249832","142.250.74.46","10.0.2.15","QUIC","1399","Handshake, DCID=153de2, SCID=efb9b421bf60a60f"
"5474","29.938323260","142.250.74.46","10.0.2.15","QUIC","1399","Handshake, DCID=0d06a5, SCID=edd31e0c1c009996"
"5475","29.938380898","142.250.74.46","10.0.2.15","QUIC","1399","Handshake, DCID=0d06a5, SCID=edd31e0c1c009996"
"5476","29.938540908","10.0.2.15","142.250.74.46","QUIC","84","Handshake, DCID=edd31e0c1c009996, SCID=0d06a5"
"5477","29.938681953","10.0.2.15","142.250.74.46","QUIC","84","Handshake, DCID=efb9b421bf60a60f, SCID=153de2"
"5478","29.946416361","142.250.74.46","10.0.2.15","QUIC","1399","Handshake, DCID=0d06a5, SCID=edd31e0c1c009996"
"5479","29.946497322","142.250.74.46","10.0.2.15","QUIC","1399","Handshake, DCID=0d06a5, SCID=edd31e0c1c009996"
"5480","29.946497403","142.250.74.46","10.0.2.15","QUIC","1399","Handshake, DCID=0d06a5, SCID=edd31e0c1c009996"
"5481","29.946497453","142.250.74.46","10.0.2.15","QUIC","393","Protected Payload (KP0), DCID=0d06a5"
"5482","29.946545914","142.250.74.46","10.0.2.15","QUIC","1399","Handshake, DCID=153de2, SCID=efb9b421bf60a60f"
"5483","29.946676709","142.250.74.46","10.0.2.15","QUIC","1399","Handshake, DCID=153de2, SCID=efb9b421bf60a60f"
"5484","29.946779943","142.250.74.46","10.0.2.15","QUIC","1399","Handshake, DCID=153de2, SCID=efb9b421bf60a60f"
"5485","29.946780043","142.250.74.46","10.0.2.15","QUIC","399","Protected Payload (KP0), DCID=153de2"
"5486","29.948023405","10.0.2.15","142.250.74.46","QUIC","85","Handshake, DCID=edd31e0c1c009996, SCID=0d06a5"
"5487","29.949090607","10.0.2.15","142.250.74.46","QUIC","85","Handshake, DCID=efb9b421bf60a60f, SCID=153de2"
"5488","29.952697893","10.0.2.15","142.250.74.46","QUIC","150","Protected Payload (KP0), DCID=edd31e0c1c009996"
"5489","29.952728611","10.0.2.15","142.250.74.46","QUIC","114","Protected Payload (KP0), DCID=edd31e0c1c009996"
"5490","29.952913237","10.0.2.15","142.250.74.46","QUIC","150","Protected Payload (KP0), DCID=efb9b421bf60a60f"
"5491","29.952946289","10.0.2.15","142.250.74.46","QUIC","108","Protected Payload (KP0), DCID=efb9b421bf60a60f"
"5492","29.953330079","10.0.2.15","142.250.74.46","QUIC","682","Protected Payload (KP0), DCID=edd31e0c1c009996"
"5493","29.953652444","10.0.2.15","142.250.74.46","QUIC","113","Protected Payload (KP0), DCID=efb9b421bf60a60f"
"5494","29.964304534","142.250.74.46","10.0.2.15","TLSv1.3","2854","Server Hello, Change Cipher Spec"
"5495","29.964348637","10.0.2.15","142.250.74.46","TCP","54","48626  >  443 [ACK] Seq=518 Ack=2801 Win=62780 Len=0"
"5496","29.964477859","142.250.74.46","10.0.2.15","TLSv1.3","4080","Application Data"
"5497","29.964487126","10.0.2.15","142.250.74.46","TCP","54","48626  >  443 [ACK] Seq=518 Ack=6827 Win=59860 Len=0"
"5498","29.966394053","10.0.2.15","142.250.74.99","QUIC","246","Protected Payload (KP0), DCID=f2ec82e077d911d3"
"5499","29.969081274","10.0.2.15","142.250.74.46","TLSv1.3","118","Change Cipher Spec, Application Data"
"5500","29.969244881","142.250.74.46","10.0.2.15","TCP","60","443  >  48626 [ACK] Seq=6827 Ack=582 Win=65535 Len=0"
"5501","29.969462719","10.0.2.15","142.250.74.46","TLSv1.3","224","Application Data"
"5502","29.969577645","142.250.74.46","10.0.2.15","TCP","60","443  >  48626 [ACK] Seq=6827 Ack=752 Win=65535 Len=0"
"5503","29.969927231","10.0.2.15","142.250.74.174","QUIC","779","Protected Payload (KP0), DCID=e718abbf3e4b8209"
"5504","29.971454265","142.250.74.46","10.0.2.15","QUIC","657","Protected Payload (KP0), DCID=0d06a5"
"5505","29.971454375","142.250.74.46","10.0.2.15","QUIC","166","Protected Payload (KP0), DCID=0d06a5"
"5506","29.971454435","142.250.74.46","10.0.2.15","QUIC","657","Protected Payload (KP0), DCID=153de2"
"5507","29.971454525","142.250.74.46","10.0.2.15","QUIC","166","Protected Payload (KP0), DCID=153de2"
"5508","29.972126135","10.0.2.15","142.250.74.46","QUIC","73","Protected Payload (KP0), DCID=edd31e0c1c009996"
"5509","29.972172973","10.0.2.15","142.250.74.46","QUIC","113","Protected Payload (KP0), DCID=efb9b421bf60a60f"
"5510","29.974250119","142.250.74.46","10.0.2.15","QUIC","72","Protected Payload (KP0), DCID=0d06a5"
"5511","29.981948399","142.250.74.99","10.0.2.15","QUIC","72","Protected Payload (KP0), DCID=17c224"
"5512","29.981948700","142.250.74.99","10.0.2.15","QUIC","565","Protected Payload (KP0), DCID=17c224"
"5513","29.982325026","10.0.2.15","142.250.74.99","QUIC","78","Protected Payload (KP0), DCID=f2ec82e077d911d3"
"5514","29.986172933","142.250.74.46","10.0.2.15","TLSv1.3","699","Application Data, Application Data, Application Data"
"5515","29.986257893","142.250.74.174","10.0.2.15","QUIC","73","Protected Payload (KP0), DCID=32ab09"
"5516","29.987343178","142.250.74.46","10.0.2.15","QUIC","84","Protected Payload (KP0)"
"5517","29.991114813","10.0.2.15","142.250.74.46","TLSv1.3","85","Application Data"
"5518","29.991264824","142.250.74.46","10.0.2.15","TCP","60","443  >  48626 [ACK] Seq=7472 Ack=783 Win=65535 Len=0"
"5519","29.991294229","10.0.2.15","142.250.74.46","QUIC","113","Protected Payload (KP0), DCID=efb9b421bf60a60f"
"5520","29.995558007","10.0.2.15","142.250.74.46","QUIC","74","Protected Payload (KP0), DCID=edd31e0c1c009996"
"5521","29.997564851","142.250.74.174","10.0.2.15","QUIC","183","Protected Payload (KP0), DCID=32ab09"
"5522","29.997565132","142.250.74.174","10.0.2.15","QUIC","68","Protected Payload (KP0), DCID=32ab09"
"5523","29.997877969","10.0.2.15","142.250.74.174","QUIC","80","Protected Payload (KP0), DCID=e718abbf3e4b8209"
"5524","30.000663173","142.250.74.46","10.0.2.15","QUIC","769","Protected Payload (KP0), DCID=0d06a5"
"5525","30.000663564","142.250.74.46","10.0.2.15","QUIC","66","Protected Payload (KP0), DCID=0d06a5"
"5526","30.000947647","10.0.2.15","142.250.74.46","QUIC","78","Protected Payload (KP0), DCID=edd31e0c1c009996"
"5527","30.005635600","142.250.74.46","10.0.2.15","QUIC","84","Protected Payload (KP0)"
"5528","30.005774020","10.0.2.15","142.250.74.46","QUIC","113","Protected Payload (KP0), DCID=efb9b421bf60a60f"
"5529","30.022486708","142.250.74.99","10.0.2.15","QUIC","69","Protected Payload (KP0), DCID=17c224"
"5530","30.036350192","10.0.2.15","142.250.74.174","QUIC","1399","Protected Payload (KP0), DCID=e718abbf3e4b8209"
"5531","30.036395147","10.0.2.15","142.250.74.174","QUIC","1399","Protected Payload (KP0), DCID=e718abbf3e4b8209"
"5532","30.036415004","10.0.2.15","142.250.74.174","QUIC","1399","Protected Payload (KP0), DCID=e718abbf3e4b8209"
"5533","30.037598945","10.0.2.15","142.250.74.174","QUIC","600","Protected Payload (KP0), DCID=e718abbf3e4b8209"
"5534","30.037893187","142.250.74.174","10.0.2.15","QUIC","70","Protected Payload (KP0), DCID=32ab09"
"5535","30.040112129","142.250.74.46","10.0.2.15","QUIC","69","Protected Payload (KP0), DCID=0d06a5"
"5536","30.052005548","142.250.74.174","10.0.2.15","QUIC","73","Protected Payload (KP0), DCID=32ab09"
"5537","30.052005748","142.250.74.174","10.0.2.15","QUIC","69","Protected Payload (KP0), DCID=32ab09"
"5538","30.068690244","142.250.74.174","10.0.2.15","QUIC","122","Protected Payload (KP0), DCID=32ab09"
"5539","30.068690444","142.250.74.174","10.0.2.15","QUIC","74","Protected Payload (KP0), DCID=32ab09"
"5540","30.069027727","10.0.2.15","142.250.74.174","QUIC","80","Protected Payload (KP0), DCID=e718abbf3e4b8209"
"5541","30.108650799","142.250.74.174","10.0.2.15","QUIC","70","Protected Payload (KP0), DCID=32ab09"
"5542","30.165173400","10.0.2.15","142.250.74.46","QUIC","619","Protected Payload (KP0), DCID=edd31e0c1c009996"
"5543","30.183320970","142.250.74.46","10.0.2.15","QUIC","72","Protected Payload (KP0), DCID=0d06a5"
"5544","30.203785185","10.0.2.15","142.250.74.46","QUIC","74","Protected Payload (KP0), DCID=edd31e0c1c009996"
"5545","30.209569565","142.250.74.46","10.0.2.15","QUIC","329","Protected Payload (KP0), DCID=0d06a5"
"5546","30.209925042","10.0.2.15","142.250.74.46","QUIC","78","Protected Payload (KP0), DCID=edd31e0c1c009996"
"5547","30.209994422","142.250.74.46","10.0.2.15","QUIC","66","Protected Payload (KP0), DCID=0d06a5"
"5548","30.210054665","10.0.2.15","142.250.74.46","QUIC","73","Protected Payload (KP0), DCID=edd31e0c1c009996"
"5549","30.210367402","10.0.2.15","142.250.74.174","QUIC","817","Protected Payload (KP0), DCID=e718abbf3e4b8209"
"5550","30.224835921","142.250.74.174","10.0.2.15","QUIC","73","Protected Payload (KP0), DCID=32ab09"
"5551","30.245392500","10.0.2.15","142.250.74.174","QUIC","76","Protected Payload (KP0), DCID=e718abbf3e4b8209"
"5552","30.249381472","10.0.2.15","80.232.93.182","DNS","81","Standard query 0x75ab A jnn-pa.googleapis.com"
"5553","30.249407160","10.0.2.15","80.232.93.182","DNS","81","Standard query 0xcbaa AAAA jnn-pa.googleapis.com"
"5554","30.251034302","10.0.2.15","80.232.93.182","DNS","82","Standard query 0xb8d3 A static.doubleclick.net"
