91.054736392	192.168.100.105	8.8.8.8
91.123990579	192.168.100.105	8.8.8.8
93.128771745	192.168.100.105	8.8.8.8
95.261984792	192.168.100.105	8.8.8.8
97.323531299	192.168.100.105	8.8.8.8
98.260765630	192.168.100.105	8.8.8.8
99.404888687	192.168.100.105	8.8.8.8
101.470495643	192.168.100.105	8.8.8.8
103.523043178	192.168.100.105	8.8.8.8
105.576956446	192.168.100.105	8.8.8.8
107.739358719	192.168.100.105	8.8.8.8
108.250826593	192.168.100.105	8.8.8.8
109.894674783	192.168.100.105	8.8.8.8
111.959478467	192.168.100.105	8.8.8.8
114.013325729	192.168.100.105	8.8.8.8
115.168348763	192.168.100.105	8.8.8.8
116.105298197	192.168.100.105	8.8.8.8
118.143474388	192.168.100.105	8.8.8.8
121.018731622	192.168.100.105	8.8.8.8
123.053053371	192.168.100.105	8.8.8.8
123.142013213	192.168.100.105	8.8.8.8
125.252269642	192.168.100.105	8.8.8.8
127.389076279	192.168.100.105	8.8.8.8
128.847568776	192.168.100.105	8.8.8.8
129.455930146	192.168.100.105	8.8.8.8
131.578178187	192.168.100.105	8.8.8.8
132.340482278	192.168.100.105	8.8.8.8
133.839734021	192.168.100.105	8.8.8.8
135.242876067	192.168.100.105	8.8.8.8
136.110044203	192.168.100.105	8.8.8.8
138.261058372	192.168.100.105	8.8.8.8
139.789396999	192.168.100.105	8.8.8.8
140.316601094	192.168.100.105	8.8.8.8
142.370737887	192.168.100.105	8.8.8.8
144.430513473	192.168.100.105	8.8.8.8
146.482300918	192.168.100.105	8.8.8.8
148.610941149	192.168.100.105	8.8.8.8
149.742296992	192.168.100.105	8.8.8.8
150.576336156	192.168.100.105	8.8.8.8
152.730278280	192.168.100.105	8.8.8.8
154.850222455	192.168.100.105	8.8.8.8
156.913761951	192.168.100.105	8.8.8.8
158.239975166	192.168.100.105	8.8.8.8
159.065854974	192.168.100.105	8.8.8.8
160.776501105	192.168.100.105	8.8.8.8
161.254092853	192.168.100.105	8.8.8.8
162.042966429	192.168.100.105	8.8.8.8
163.141725341	192.168.100.105	8.8.8.8
163.328787203	192.168.100.105	8.8.8.8
165.460071327	192.168.100.105	8.8.8.8
167.622707229	192.168.100.105	8.8.8.8
169.771237895	192.168.100.105	8.8.8.8
171.610025792	192.168.100.105	8.8.8.8
171.841951432	192.168.100.105	8.8.8.8
174.000719236	192.168.100.105	8.8.8.8
176.078162600	192.168.100.105	8.8.8.8
178.204939479	192.168.100.105	8.8.8.8
179.064881496	192.168.100.105	8.8.8.8
180.242560106	192.168.100.105	8.8.8.8
182.299498987	192.168.100.105	8.8.8.8
184.351725411	192.168.100.105	8.8.8.8
186.479906668	192.168.100.105	8.8.8.8
188.564237358	192.168.100.105	8.8.8.8
188.623494418	192.168.100.105	8.8.8.8
190.677348876	192.168.100.105	8.8.8.8
192.771648768	192.168.100.105	8.8.8.8
194.827441369	192.168.100.105	8.8.8.8
196.996461884	192.168.100.105	8.8.8.8
197.479218331	192.168.100.105	8.8.8.8
198.589929202	192.168.100.105	8.8.8.8
199.054560409	192.168.100.105	8.8.8.8
201.144246327	192.168.100.105	8.8.8.8
203.326548212	192.168.100.105	8.8.8.8
205.507391576	192.168.100.105	8.8.8.8
207.388396918	192.168.100.105	8.8.8.8
207.658666196	192.168.100.105	8.8.8.8
209.715987904	192.168.100.105	8.8.8.8
211.698154621	192.168.100.105	8.8.8.8
211.705187997	192.168.100.105	8.8.8.8
213.863063157	192.168.100.105	8.8.8.8
215.978348135	192.168.100.105	8.8.8.8
217.039944952	192.168.100.105	8.8.8.8
218.033198934	192.168.100.105	8.8.8.8
219.393585359	192.168.100.105	8.8.8.8
220.146294530	192.168.100.105	8.8.8.8
222.260896501	192.168.100.105	8.8.8.8
224.372386425	192.168.100.105	8.8.8.8
226.400611624	192.168.100.105	8.8.8.8
226.523723113	192.168.100.105	8.8.8.8
